timestamp,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,clocks.current.sm,clocks.current.memory,pstate,error
2026/08/25 00:21:37.898, 53, 14512, 16380, 49, 70.97, 2760, 8751, P2,
2026/08/25 00:21:38.957, 52, 14512, 16380, 50, 71.13, 2760, 8751, P2,
2026/08/25 00:21:40.027, 53, 14512, 16380, 51, 71.22, 2760, 8751, P2,
2026/08/25 00:21:41.115, 52, 14512, 16380, 51, 71.19, 2760, 8751, P2,
2026/08/25 00:21:42.188, 54, 14512, 16380, 51, 71.50, 2760, 8751, P2,
2026/08/25 00:21:43.257, 53, 14512, 16380, 52, 71.48, 2760, 8751, P2,
2026/08/25 00:21:44.316, 54, 14512, 16380, 51, 71.60, 2760, 8751, P2,
2026/08/25 00:21:45.369, 0, 13478, 16380, 48, 58.76, 2760, 8751, P2,
2026/08/25 00:21:46.409, 0, 2746, 16380, 47, 30.52, 2760, 8751, P2,
2026/08/25 00:21:47.462, 0, 2746, 16380, 47, 29.28, 2610, 8751, P2,
2026/08/25 00:21:48.500, 0, 11220, 16380, 47, 28.99, 2760, 8751, P2,
2026/08/25 00:21:49.539, 0, 11220, 16380, 47, 31.54, 2760, 8751, P2,
2026/08/25 00:21:50.579, 0, 11220, 16380, 47, 29.84, 2610, 8751, P2,
2026/08/25 00:21:51.621, 27, 11220, 16380, 47, 27.30, 2610, 8751, P2,
2026/08/25 00:21:52.664, 31, 11220, 16380, 47, 28.44, 2610, 8751, P2,
2026/08/25 00:21:53.711, 16, 11882, 16380, 46, 26.20, 1980, 8751, P2,
2026/08/25 00:21:54.805, 5, 11918, 16380, 47, 34.55, 2760, 8751, P2,
2026/08/25 00:21:55.880, 24, 11610, 16380, 47, 30.91, 900, 5001, P3,
2026/08/25 00:21:56.965, 37, 11610, 16380, 47, 32.98, 1785, 8751, P2,
2026/08/25 00:21:58.036, 37, 11610, 16380, 48, 39.92, 1785, 8751, P2,
2026/08/25 00:21:59.142, 38, 11610, 16380, 48, 39.78, 1695, 8751, P2,
2026/08/25 00:22:00.239, 37, 11610, 16380, 48, 39.84, 1665, 8751, P2,
2026/08/25 00:22:01.309, 37, 11610, 16380, 48, 39.36, 1620, 8751, P3,
2026/08/25 00:22:02.389, 36, 11610, 16380, 48, 40.04, 1860, 8751, P2,
2026/08/25 00:22:03.472, 37, 11610, 16380, 48, 40.16, 1815, 8751, P2,
2026/08/25 00:22:04.523, 37, 12014, 16380, 48, 40.08, 1755, 8751, P2,
2026/08/25 00:22:05.579, 5, 12076, 16380, 48, 41.01, 2760, 8751, P2,
2026/08/25 00:22:06.624, 5, 12076, 16380, 48, 33.06, 2760, 8751, P2,
2026/08/25 00:22:07.685, 6, 12078, 16380, 47, 30.50, 1935, 8751, P2,
2026/08/25 00:22:08.761, 5, 12086, 16380, 46, 23.01, 1935, 8751, P2,
2026/08/25 00:22:09.856, 10, 12086, 16380, 47, 33.96, 2610, 8751, P2,
2026/08/25 00:22:10.913, 31, 12086, 16380, 46, 27.70, 945, 5001, P3,
2026/08/25 00:22:12.004, 5, 12086, 16380, 47, 32.92, 2610, 8751, P2,
2026/08/25 00:22:13.080, 5, 12086, 16380, 47, 28.52, 900, 5001, P3,
2026/08/25 00:22:14.167, 5, 12086, 16380, 47, 32.34, 2610, 8751, P2,
2026/08/25 00:22:15.227, 5, 12086, 16380, 47, 28.58, 2610, 8751, P2,
2026/08/25 00:22:16.287, 5, 12086, 16380, 46, 31.30, 1740, 8751, P2,
2026/08/25 00:22:17.349, 6, 12086, 16380, 46, 22.87, 1740, 8751, P2,
2026/08/25 00:22:18.460, 5, 12086, 16380, 47, 34.31, 2610, 8751, P2,
2026/08/25 00:22:19.522, 14, 12086, 16380, 47, 27.98, 960, 5001, P3,
2026/08/25 00:22:20.614, 7, 12086, 16380, 47, 32.60, 2610, 8751, P2,
2026/08/25 00:22:21.703, 5, 12086, 16380, 47, 28.77, 2610, 8751, P2,
2026/08/25 00:22:22.792, 5, 12086, 16380, 47, 32.58, 2610, 8751, P2,
2026/08/25 00:22:23.881, 59, 12086, 16380, 46, 28.47, 915, 5001, P3,
2026/08/25 00:22:24.942, 5, 12086, 16380, 47, 33.28, 2610, 8751, P2,
2026/08/25 00:22:26.031, 5, 12086, 16380, 47, 28.69, 915, 5001, P3,
2026/08/25 00:22:27.092, 5, 12086, 16380, 47, 32.56, 2610, 8751, P2,
2026/08/25 00:22:28.201, 5, 12086, 16380, 47, 28.73, 2610, 8751, P2,
2026/08/25 00:22:29.327, 6, 12086, 16380, 46, 30.74, 2130, 8751, P2,
2026/08/25 00:22:30.405, 51, 12086, 16380, 46, 24.08, 780, 5001, P3,
2026/08/25 00:22:31.512, 5, 12086, 16380, 47, 34.96, 2610, 8751, P2,
2026/08/25 00:22:32.576, 8, 12086, 16380, 47, 28.02, 990, 5001, P3,
2026/08/25 00:22:33.667, 5, 12086, 16380, 47, 33.27, 2610, 8751, P2,
2026/08/25 00:22:34.716, 5, 12086, 16380, 47, 28.81, 2610, 8751, P2,
2026/08/25 00:22:35.826, 5, 12086, 16380, 47, 33.10, 2610, 8751, P2,
2026/08/25 00:22:36.905, 38, 12086, 16380, 46, 27.98, 930, 5001, P3,
2026/08/25 00:22:37.994, 10, 12086, 16380, 47, 33.64, 2610, 8751, P2,
2026/08/25 00:22:39.087, 5, 12092, 16380, 47, 29.07, 885, 5001, P3,
2026/08/25 00:22:40.170, 39, 12092, 16380, 47, 31.66, 1635, 8751, P2,
2026/08/25 00:22:41.267, 38, 12092, 16380, 48, 39.38, 1635, 8751, P2,
2026/08/25 00:22:42.380, 37, 12092, 16380, 48, 39.14, 1980, 8751, P2,
2026/08/25 00:22:43.479, 37, 12092, 16380, 48, 40.39, 1980, 8751, P2,
2026/08/25 00:22:44.567, 38, 12092, 16380, 48, 40.28, 1845, 8751, P2,
2026/08/25 00:22:45.667, 37, 12092, 16380, 48, 39.99, 1800, 8751, P2,
2026/08/25 00:22:46.748, 38, 12092, 16380, 48, 39.92, 1755, 8751, P2,
2026/08/25 00:22:47.802, 39, 12008, 16380, 48, 40.14, 1725, 8751, P2,
2026/08/25 00:22:48.912, 5, 12572, 16380, 47, 39.70, 2760, 8751, P2,
2026/08/25 00:22:49.998, 10, 12572, 16380, 47, 33.22, 990, 5001, P3,
2026/08/25 00:22:51.095, 6, 12572, 16380, 47, 30.55, 1710, 8751, P2,
2026/08/25 00:22:52.149, 6, 12572, 16380, 46, 23.02, 1710, 8751, P2,
2026/08/25 00:22:53.241, 6, 12572, 16380, 46, 29.40, 2070, 8751, P2,
2026/08/25 00:22:54.373, 54, 12572, 16380, 53, 30.29, 2610, 8751, P2,
2026/08/25 00:22:55.480, 5, 12572, 16380, 47, 31.49, 2610, 8751, P2,
2026/08/25 00:22:56.589, 100, 12572, 16380, 49, 30.48, 945, 5001, P3,
2026/08/25 00:22:57.665, 5, 12572, 16380, 47, 32.20, 2610, 8751, P2,
2026/08/25 00:22:58.777, 16, 12572, 16380, 47, 27.97, 885, 5001, P3,
2026/08/25 00:22:59.867, 9, 12572, 16380, 46, 23.08, 1995, 8751, P2,
2026/08/25 00:23:00.975, 5, 12572, 16380, 48, 31.19, 2610, 8751, P2,
2026/08/25 00:23:02.068, 5, 12572, 16380, 47, 28.46, 2610, 8751, P2,
2026/08/25 00:23:03.176, 100, 12572, 16380, 49, 31.60, 2520, 8751, P2,
2026/08/25 00:23:04.273, 5, 12572, 16380, 47, 31.35, 2610, 8751, P2,
2026/08/25 00:23:05.370, 5, 12572, 16380, 47, 32.60, 2610, 8751, P2,
2026/08/25 00:23:06.458, 5, 12572, 16380, 47, 28.51, 2610, 8751, P2,
2026/08/25 00:23:07.520, 5, 12572, 16380, 47, 32.24, 2250, 8751, P2,
2026/08/25 00:23:08.597, 6, 12572, 16380, 46, 24.10, 2250, 8751, P2,
2026/08/25 00:23:09.668, 100, 12572, 16380, 47, 30.09, 1545, 5001, P3,
2026/08/25 00:23:10.707, 6, 12572, 16380, 47, 26.59, 2100, 8751, P2,
2026/08/25 00:23:11.748, 93, 12572, 16380, 48, 25.17, 750, 5001, P3,
2026/08/25 00:23:12.792, 5, 12572, 16380, 47, 34.78, 2610, 8751, P2,
2026/08/25 00:23:13.852, 8, 12572, 16380, 46, 28.10, 960, 5001, P3,
2026/08/25 00:23:14.942, 5, 12572, 16380, 47, 28.74, 2610, 8751, P2,
2026/08/25 00:23:16.055, 100, 12572, 16380, 48, 32.17, 2505, 8751, P2,
2026/08/25 00:23:17.165, 5, 12572, 16380, 47, 31.22, 2610, 8751, P2,
2026/08/25 00:23:18.262, 86, 12572, 16380, 50, 29.35, 1185, 5001, P3,
2026/08/25 00:23:19.370, 5, 12572, 16380, 47, 28.76, 2610, 8751, P2,
2026/08/25 00:23:20.493, 5, 12572, 16380, 47, 35.46, 2610, 8751, P2,
2026/08/25 00:23:21.584, 6, 12572, 16380, 47, 28.75, 2610, 8751, P2,
2026/08/25 00:23:22.696, 19, 12572, 16380, 47, 33.06, 2610, 8751, P2,
2026/08/25 00:23:23.783, 5, 12572, 16380, 47, 29.55, 2610, 8751, P2,
2026/08/25 00:23:24.891, 5, 12572, 16380, 47, 32.89, 2610, 8751, P2,
2026/08/25 00:23:26.006, 5, 12572, 16380, 48, 28.93, 2610, 8751, P2,
2026/08/25 00:23:27.131, 6, 12572, 16380, 46, 33.06, 2055, 8751, P2,
2026/08/25 00:23:28.240, 9, 12572, 16380, 46, 23.42, 2055, 8751, P2,
2026/08/25 00:23:29.349, 6, 12572, 16380, 47, 32.01, 2610, 8751, P2,
2026/08/25 00:23:30.424, 11, 12572, 16380, 47, 29.06, 2610, 8751, P2,
2026/08/25 00:23:31.518, 5, 12572, 16380, 47, 33.39, 2610, 8751, P2,
2026/08/25 00:23:32.611, 5, 12572, 16380, 47, 29.23, 2610, 8751, P2,
2026/08/25 00:23:33.721, 5, 12572, 16380, 47, 33.43, 2610, 8751, P2,
2026/08/25 00:23:34.826, 6, 12572, 16380, 47, 28.99, 2610, 8751, P2,
2026/08/25 00:23:35.948, 6, 12572, 16380, 46, 31.05, 2295, 8751, P2,
2026/08/25 00:23:37.054, 6, 12572, 16380, 46, 25.10, 2295, 8751, P2,
2026/08/25 00:23:38.178, 6, 12572, 16380, 47, 34.97, 2610, 8751, P2,
2026/08/25 00:23:39.271, 5, 12572, 16380, 47, 29.18, 2610, 8751, P2,
2026/08/25 00:23:40.382, 5, 12572, 16380, 47, 35.83, 2610, 8751, P2,
2026/08/25 00:23:41.472, 8, 12572, 16380, 46, 28.70, 975, 5001, P3,
2026/08/25 00:23:42.579, 7, 12572, 16380, 47, 33.63, 2610, 8751, P2,
2026/08/25 00:23:43.660, 5, 12572, 16380, 47, 29.44, 2610, 8751, P2,
2026/08/25 00:23:44.736, 6, 12572, 16380, 47, 33.30, 2610, 8751, P2,
2026/08/25 00:23:45.833, 5, 12572, 16380, 47, 29.43, 2610, 8751, P2,
2026/08/25 00:23:46.920, 5, 12572, 16380, 48, 34.46, 2610, 8751, P2,
2026/08/25 00:23:48.014, 11, 12572, 16380, 46, 29.53, 945, 5001, P3,
2026/08/25 00:23:49.103, 5, 12572, 16380, 47, 31.75, 2340, 8751, P2,
2026/08/25 00:23:50.159, 5, 12572, 16380, 46, 25.69, 2340, 8751, P2,
2026/08/25 00:23:51.269, 7, 12572, 16380, 47, 35.25, 2610, 8751, P2,
2026/08/25 00:23:52.332, 5, 12572, 16380, 48, 29.39, 2610, 8751, P2,
2026/08/25 00:23:53.425, 7, 12572, 16380, 47, 35.47, 2610, 8751, P2,
2026/08/25 00:23:54.486, 8, 12572, 16380, 47, 28.62, 960, 5001, P3,
2026/08/25 00:23:55.578, 8, 12572, 16380, 47, 34.02, 2610, 8751, P2,
2026/08/25 00:23:56.645, 5, 12572, 16380, 47, 29.68, 2610, 8751, P2,
2026/08/25 00:23:57.741, 7, 12572, 16380, 47, 34.16, 2655, 8751, P2,
2026/08/25 00:23:58.819, 5, 12572, 16380, 47, 30.93, 2655, 8751, P2,
2026/08/25 00:23:59.910, 5, 12572, 16380, 47, 34.87, 2610, 8751, P2,
2026/08/25 00:24:00.970, 11, 12572, 16380, 46, 29.76, 945, 5001, P3,
2026/08/25 00:24:02.062, 7, 12572, 16380, 47, 32.16, 2295, 8751, P2,
2026/08/25 00:24:03.155, 5, 12572, 16380, 46, 25.61, 2295, 8751, P2,
2026/08/25 00:24:04.234, 7, 12572, 16380, 47, 36.03, 2610, 8751, P2,
2026/08/25 00:24:05.311, 5, 12572, 16380, 48, 29.65, 2610, 8751, P2,
2026/08/25 00:24:06.402, 11, 12572, 16380, 47, 36.58, 2610, 8751, P2,
2026/08/25 00:24:07.463, 8, 12572, 16380, 47, 29.13, 960, 5001, P3,
2026/08/25 00:24:08.557, 5, 12572, 16380, 47, 34.43, 2610, 8751, P2,
2026/08/25 00:24:09.663, 12, 12572, 16380, 47, 29.70, 2610, 8751, P2,
2026/08/25 00:24:10.751, 5, 12572, 16380, 48, 34.76, 2610, 8751, P2,
2026/08/25 00:24:11.831, 5, 12572, 16380, 47, 29.79, 2610, 8751, P2,
2026/08/25 00:24:12.918, 5, 12572, 16380, 47, 35.55, 2610, 8751, P2,
2026/08/25 00:24:13.979, 5, 12572, 16380, 47, 29.99, 975, 5001, P3,
2026/08/25 00:24:15.019, 8, 12572, 16380, 47, 34.84, 2610, 8751, P2,
2026/08/25 00:24:16.064, 6, 12572, 16380, 47, 29.82, 2610, 8751, P2,
2026/08/25 00:24:17.102, 5, 12572, 16380, 47, 35.01, 2610, 8751, P2,
2026/08/25 00:24:18.191, 5, 12572, 16380, 47, 29.78, 2610, 8751, P2,
2026/08/25 00:24:19.311, 8, 12572, 16380, 47, 34.95, 2610, 8751, P2,
2026/08/25 00:24:20.435, 5, 12572, 16380, 47, 30.10, 2610, 8751, P2,
2026/08/25 00:24:21.531, 5, 12572, 16380, 49, 34.92, 2610, 8751, P2,
2026/08/25 00:24:22.651, 5, 12572, 16380, 47, 29.94, 2610, 8751, P2,
2026/08/25 00:24:23.769, 5, 12572, 16380, 47, 35.36, 2610, 8751, P2,
2026/08/25 00:24:24.876, 5, 12572, 16380, 47, 30.14, 990, 5001, P3,
2026/08/25 00:24:25.972, 8, 12572, 16380, 47, 34.89, 2610, 8751, P2,
2026/08/25 00:24:27.037, 12, 12572, 16380, 47, 30.63, 2610, 8751, P2,
2026/08/25 00:24:28.145, 5, 12572, 16380, 47, 35.26, 2610, 8751, P2,
2026/08/25 00:24:29.267, 5, 12572, 16380, 47, 30.00, 2610, 8751, P2,
2026/08/25 00:24:30.378, 5, 12572, 16380, 47, 35.37, 2610, 8751, P2,
2026/08/25 00:24:31.437, 11, 12572, 16380, 47, 30.26, 2610, 8751, P2,
2026/08/25 00:24:32.547, 5, 12572, 16380, 51, 35.67, 2610, 8751, P2,
2026/08/25 00:24:33.657, 5, 12572, 16380, 47, 30.09, 2610, 8751, P2,
2026/08/25 00:24:34.756, 5, 12572, 16380, 47, 35.58, 2610, 8751, P2,
2026/08/25 00:24:35.881, 5, 12572, 16380, 47, 30.28, 960, 5001, P3,
2026/08/25 00:24:36.976, 9, 12572, 16380, 47, 35.56, 2610, 8751, P2,
2026/08/25 00:24:38.083, 5, 12572, 16380, 48, 30.13, 2610, 8751, P2,
2026/08/25 00:24:39.206, 5, 12572, 16380, 47, 35.70, 2610, 8751, P2,
2026/08/25 00:24:40.329, 5, 12572, 16380, 48, 30.20, 2610, 8751, P2,
2026/08/25 00:24:41.451, 5, 12572, 16380, 47, 36.01, 2610, 8751, P2,
2026/08/25 00:24:42.576, 10, 12572, 16380, 47, 30.30, 2610, 8751, P2,
2026/08/25 00:24:43.685, 5, 12572, 16380, 49, 35.87, 2610, 8751, P2,
2026/08/25 00:24:44.790, 5, 12572, 16380, 47, 30.21, 2610, 8751, P2,
2026/08/25 00:24:45.918, 5, 12572, 16380, 47, 36.59, 2610, 8751, P2,
2026/08/25 00:24:46.982, 7, 12572, 16380, 47, 30.58, 1035, 5001, P3,
2026/08/25 00:24:48.079, 9, 12572, 16380, 48, 36.28, 2610, 8751, P2,
2026/08/25 00:24:49.155, 9, 12572, 16380, 48, 30.42, 2610, 8751, P2,
2026/08/25 00:24:50.234, 5, 12572, 16380, 47, 36.61, 2610, 8751, P2,
2026/08/25 00:24:51.337, 5, 12572, 16380, 47, 30.50, 2610, 8751, P2,
2026/08/25 00:24:52.446, 5, 12572, 16380, 48, 36.31, 2610, 8751, P2,
2026/08/25 00:24:53.549, 15, 12572, 16380, 47, 30.76, 2610, 8751, P2,
2026/08/25 00:24:54.658, 5, 12572, 16380, 51, 36.48, 2610, 8751, P2,
2026/08/25 00:24:55.736, 5, 12572, 16380, 47, 30.62, 2610, 8751, P2,
2026/08/25 00:24:56.814, 5, 12572, 16380, 48, 36.53, 2610, 8751, P2,
2026/08/25 00:24:57.920, 5, 12572, 16380, 47, 30.82, 1050, 5001, P3,
2026/08/25 00:24:58.999, 9, 12572, 16380, 48, 36.50, 2610, 8751, P2,
2026/08/25 00:25:00.105, 5, 12572, 16380, 48, 30.69, 2610, 8751, P2,
2026/08/25 00:25:01.211, 5, 12572, 16380, 47, 37.07, 2610, 8751, P2,
2026/08/25 00:25:02.322, 5, 12572, 16380, 47, 30.79, 2610, 8751, P2,
2026/08/25 00:25:03.420, 5, 12572, 16380, 48, 37.02, 2610, 8751, P2,
2026/08/25 00:25:04.510, 10, 12572, 16380, 48, 30.79, 2610, 8751, P2,
2026/08/25 00:25:05.636, 5, 12572, 16380, 52, 37.00, 2610, 8751, P2,
2026/08/25 00:25:06.742, 5, 12572, 16380, 48, 30.86, 2610, 8751, P2,
2026/08/25 00:25:07.828, 43, 12572, 16380, 48, 31.58, 1635, 8751, P2,
2026/08/25 00:25:08.910, 41, 12572, 16380, 48, 41.62, 2010, 8751, P2,
2026/08/25 00:25:09.984, 41, 12572, 16380, 48, 42.06, 2115, 8751, P2,
2026/08/25 00:25:11.045, 36, 12572, 16380, 49, 42.81, 2220, 8751, P2,
2026/08/25 00:25:12.132, 41, 12572, 16380, 49, 44.52, 2310, 8751, P2,
2026/08/25 00:25:13.218, 39, 12572, 16380, 50, 46.29, 2385, 8751, P2,
2026/08/25 00:25:14.299, 41, 12572, 16380, 49, 48.09, 2460, 8751, P2,
2026/08/25 00:25:15.367, 37, 12572, 16380, 50, 49.18, 2490, 8751, P2,
2026/08/25 00:25:16.421, 0, 11300, 16380, 48, 39.53, 2505, 8751, P2,
2026/08/25 00:25:17.458, 0, 2746, 16380, 48, 23.94, 2610, 8751, P2,
2026/08/25 00:25:18.502, 0, 2746, 16380, 48, 25.25, 2610, 8751, P2,
2026/08/25 00:25:19.622, 0, 11220, 16380, 48, 29.48, 2760, 8751, P2,
2026/08/25 00:25:20.673, 0, 11220, 16380, 48, 31.65, 2760, 8751, P2,
2026/08/25 00:25:21.722, 1, 11220, 16380, 48, 28.58, 2610, 8751, P2,
2026/08/25 00:25:22.784, 23, 11220, 16380, 48, 28.36, 2610, 8751, P2,
2026/08/25 00:25:23.832, 21, 11220, 16380, 48, 28.24, 2610, 8751, P2,
2026/08/25 00:25:24.873, 51, 11882, 16380, 47, 25.08, 1875, 8751, P2,
2026/08/25 00:25:25.977, 5, 11918, 16380, 48, 37.76, 2760, 8751, P2,
2026/08/25 00:25:27.032, 8, 11610, 16380, 47, 32.27, 975, 5001, P3,
2026/08/25 00:25:28.119, 38, 11610, 16380, 48, 30.73, 1830, 8751, P2,
2026/08/25 00:25:29.220, 37, 11610, 16380, 49, 39.76, 1830, 8751, P2,
2026/08/25 00:25:30.305, 37, 11610, 16380, 48, 39.47, 1710, 8751, P2,
2026/08/25 00:25:31.376, 37, 11610, 16380, 49, 39.21, 1635, 8751, P2,
2026/08/25 00:25:32.473, 36, 11610, 16380, 48, 38.96, 1980, 8751, P2,
2026/08/25 00:25:33.547, 37, 11610, 16380, 49, 40.27, 1980, 8751, P2,
2026/08/25 00:25:34.630, 37, 11610, 16380, 49, 40.13, 1860, 8751, P2,
2026/08/25 00:25:35.682, 37, 12014, 16380, 49, 39.92, 1800, 8751, P2,
2026/08/25 00:25:36.762, 4, 12076, 16380, 48, 36.95, 2280, 8751, P2,
2026/08/25 00:25:37.841, 10, 12076, 16380, 48, 24.37, 2280, 8751, P2,
2026/08/25 00:25:38.933, 4, 12078, 16380, 48, 32.37, 2610, 8751, P2,
2026/08/25 00:25:40.011, 9, 12086, 16380, 48, 27.83, 885, 5001, P3,
2026/08/25 00:25:41.111, 5, 12086, 16380, 48, 32.18, 2610, 8751, P2,
2026/08/25 00:25:42.185, 5, 12086, 16380, 48, 28.57, 2610, 8751, P2,
2026/08/25 00:25:43.257, 6, 12086, 16380, 47, 29.94, 1965, 8751, P2,
2026/08/25 00:25:44.322, 5, 12086, 16380, 47, 23.28, 1965, 8751, P2,
2026/08/25 00:25:45.416, 5, 12086, 16380, 48, 33.96, 2610, 8751, P2,
2026/08/25 00:25:46.478, 20, 12086, 16380, 47, 27.62, 930, 5001, P3,
2026/08/25 00:25:47.537, 5, 12086, 16380, 48, 33.37, 2610, 8751, P2,
2026/08/25 00:25:48.609, 5, 12086, 16380, 48, 28.69, 900, 5001, P3,
2026/08/25 00:25:49.701, 5, 12086, 16380, 48, 32.43, 2610, 8751, P2,
2026/08/25 00:25:50.762, 5, 12086, 16380, 48, 28.77, 2610, 8751, P2,
2026/08/25 00:25:51.838, 5, 12086, 16380, 47, 30.81, 2040, 8751, P2,
2026/08/25 00:25:52.924, 59, 12086, 16380, 48, 24.15, 735, 5001, P3,
2026/08/25 00:25:53.998, 5, 12086, 16380, 48, 35.16, 2610, 8751, P2,
2026/08/25 00:25:55.076, 8, 12086, 16380, 48, 28.15, 975, 5001, P3,
2026/08/25 00:25:56.155, 5, 12086, 16380, 48, 32.85, 2610, 8751, P2,
2026/08/25 00:25:57.236, 5, 12086, 16380, 48, 29.09, 2610, 8751, P2,
2026/08/25 00:25:58.342, 6, 12086, 16380, 48, 32.51, 2610, 8751, P2,
2026/08/25 00:25:59.405, 74, 12086, 16380, 48, 29.12, 1050, 5001, P3,
2026/08/25 00:26:00.513, 5, 12086, 16380, 48, 33.61, 2610, 8751, P2,
2026/08/25 00:26:01.604, 5, 12086, 16380, 48, 29.04, 915, 5001, P3,
2026/08/25 00:26:02.697, 7, 12086, 16380, 48, 33.11, 2610, 8751, P2,
2026/08/25 00:26:03.806, 11, 12086, 16380, 48, 29.41, 2610, 8751, P2,
2026/08/25 00:26:04.910, 6, 12086, 16380, 48, 33.65, 2610, 8751, P2,
2026/08/25 00:26:06.005, 9, 12086, 16380, 47, 28.33, 930, 5001, P3,
2026/08/25 00:26:07.097, 9, 12086, 16380, 48, 33.10, 2610, 8751, P2,
2026/08/25 00:26:08.206, 11, 12086, 16380, 48, 29.35, 2610, 8751, P2,
2026/08/25 00:26:09.305, 5, 12086, 16380, 48, 33.38, 2610, 8751, P2,
2026/08/25 00:26:10.398, 23, 12092, 16380, 47, 28.19, 915, 5001, P3,
2026/08/25 00:26:11.460, 39, 12092, 16380, 48, 34.69, 1695, 8751, P2,
2026/08/25 00:26:12.531, 38, 12092, 16380, 49, 40.08, 1695, 8751, P2,
2026/08/25 00:26:13.623, 39, 12092, 16380, 49, 39.97, 1650, 8751, P2,
2026/08/25 00:26:14.695, 48, 12092, 16380, 48, 38.97, 1980, 8751, P2,
2026/08/25 00:26:15.780, 38, 12092, 16380, 49, 40.19, 1980, 8751, P2,
2026/08/25 00:26:16.832, 38, 12092, 16380, 49, 40.49, 1920, 8751, P2,
2026/08/25 00:26:17.907, 37, 12092, 16380, 49, 40.40, 1860, 8751, P2,
2026/08/25 00:26:19.007, 38, 12092, 16380, 49, 40.71, 1830, 8751, P2,
2026/08/25 00:26:20.102, 4, 12572, 16380, 48, 40.76, 2760, 8751, P2,
2026/08/25 00:26:21.202, 5, 12572, 16380, 49, 33.33, 2760, 8751, P2,
2026/08/25 00:26:22.314, 5, 12572, 16380, 49, 36.42, 2610, 8751, P2,
2026/08/25 00:26:23.393, 87, 12572, 16380, 49, 29.57, 1230, 5001, P3,
2026/08/25 00:26:24.437, 5, 12619, 16380, 48, 29.27, 2085, 8751, P2,
2026/08/25 00:26:25.479, 6, 12619, 16380, 48, 23.40, 750, 5001, P3,
2026/08/25 00:26:26.520, 5, 12619, 16380, 48, 33.82, 2610, 8751, P2,
2026/08/25 00:26:27.566, 5, 12619, 16380, 48, 29.05, 945, 5001, P3,
2026/08/25 00:26:28.672, 5, 12619, 16380, 48, 32.68, 2610, 8751, P2,
2026/08/25 00:26:29.764, 5, 12619, 16380, 48, 29.08, 2610, 8751, P2,
2026/08/25 00:26:30.851, 6, 12619, 16380, 48, 30.75, 2190, 8751, P2,
2026/08/25 00:26:31.908, 62, 12619, 16380, 48, 24.85, 780, 5001, P3,
2026/08/25 00:26:33.000, 5, 12619, 16380, 48, 34.98, 2610, 8751, P2,
2026/08/25 00:26:34.065, 8, 12619, 16380, 48, 28.37, 975, 5001, P3,
2026/08/25 00:26:35.172, 10, 12619, 16380, 48, 32.65, 2610, 8751, P2,
2026/08/25 00:26:36.229, 5, 12619, 16380, 48, 29.11, 2610, 8751, P2,
2026/08/25 00:26:37.317, 8, 12619, 16380, 48, 32.78, 2610, 8751, P2,
2026/08/25 00:26:38.391, 85, 12619, 16380, 51, 29.53, 1170, 5001, P3,
2026/08/25 00:26:39.482, 5, 12619, 16380, 48, 33.53, 2610, 8751, P2,
2026/08/25 00:26:40.545, 11, 12619, 16380, 47, 29.15, 945, 5001, P3,
2026/08/25 00:26:41.638, 6, 12619, 16380, 47, 30.09, 2085, 8751, P2,
2026/08/25 00:26:42.686, 6, 12619, 16380, 48, 23.49, 2085, 8751, P2,
2026/08/25 00:26:43.774, 5, 12619, 16380, 48, 33.56, 2610, 8751, P2,
2026/08/25 00:26:44.835, 8, 12619, 16380, 48, 29.04, 2610, 8751, P2,
2026/08/25 00:26:45.910, 5, 12619, 16380, 48, 33.86, 2610, 8751, P2,
2026/08/25 00:26:46.983, 9, 12619, 16380, 49, 28.44, 915, 5001, P3,
2026/08/25 00:26:48.076, 5, 12619, 16380, 48, 33.11, 2610, 8751, P2,
2026/08/25 00:26:49.130, 7, 12619, 16380, 48, 29.44, 2610, 8751, P2,
2026/08/25 00:26:50.218, 6, 12619, 16380, 47, 31.62, 1875, 8751, P2,
2026/08/25 00:26:51.276, 6, 12619, 16380, 47, 23.50, 1875, 8751, P2,
2026/08/25 00:26:52.349, 5, 12619, 16380, 48, 32.83, 2610, 8751, P2,
2026/08/25 00:26:53.411, 73, 12619, 16380, 50, 29.37, 990, 5001, P3,
2026/08/25 00:26:54.505, 5, 12619, 16380, 48, 34.27, 2610, 8751, P2,
2026/08/25 00:26:55.555, 5, 12619, 16380, 47, 29.28, 870, 5001, P3,
2026/08/25 00:26:56.638, 5, 12619, 16380, 47, 30.97, 2280, 8751, P2,
2026/08/25 00:26:57.697, 5, 12619, 16380, 47, 24.96, 2280, 8751, P2,
2026/08/25 00:26:58.788, 6, 12619, 16380, 48, 34.68, 2610, 8751, P2,
2026/08/25 00:26:59.850, 5, 12619, 16380, 49, 29.37, 2610, 8751, P2,
2026/08/25 00:27:00.959, 9, 12619, 16380, 48, 34.84, 2610, 8751, P2,
2026/08/25 00:27:02.024, 9, 12619, 16380, 47, 28.87, 915, 5001, P3,
2026/08/25 00:27:03.067, 9, 12619, 16380, 48, 33.73, 2610, 8751, P2,
2026/08/25 00:27:04.145, 5, 12619, 16380, 48, 29.67, 2610, 8751, P2,
2026/08/25 00:27:05.252, 5, 12619, 16380, 48, 33.43, 2610, 8751, P2,
